DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2016.02.08-18.55.23, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.196399ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_266, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_26068A5F4A659FBC97C126BEBD906070__FD01DAFFDAD1EABC39A5A08EC04618E30EB2577D, StartTime=2016.02.08-18.57.08, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=144.142914ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_267, CachedDataProbablyExists, Parent=DDCTransactionId2013B68E4522F40886A28CA01AFEE968_266, StartTime=2016.02.08-18.57.08, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.290345ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_268, GetCachedData, Parent=DDCTransactionId2013B68E4522F40886A28CA01AFEE968_266, StartTime=2016.02.08-18.57.08, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=143.788483ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_203, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_7BC543194B93CBD86F8EE38F8EA67244__5D66306A63FF039D14E186FCBA01D5DADBB5CCE4, StartTime=2016.02.08-18.57.08, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=125.650558ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_204, CachedDataProbablyExists, Parent=DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_203, StartTime=2016.02.08-18.57.08, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=1.416389ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_205, GetCachedData, Parent=DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_203, StartTime=2016.02.08-18.57.08, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=124.086182ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_269, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_26068A5F4A659FBC97C126BEBD906070__87C655141BB89861F03137D4FAB031DC3CF2B336, StartTime=2016.02.08-18.57.08, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=69.503593ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_270, CachedDataProbablyExists, Parent=DDCTransactionId2013B68E4522F40886A28CA01AFEE968_269, StartTime=2016.02.08-18.57.08, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.089847ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_271, GetCachedData, Parent=DDCTransactionId2013B68E4522F40886A28CA01AFEE968_269, StartTime=2016.02.08-18.57.08, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=69.372452ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_194, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_138A37284987A0D8B32347A084C3F0FF__427CC113AB412C66DCF40DE68461AC9ED6F2405B, StartTime=2016.02.08-18.57.08, HierarchicalDDC, DataSize=524550 bytes, Retrieved=true, Duration=93.982582ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_195, CachedDataProbablyExists, Parent=DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_194, StartTime=2016.02.08-18.57.08, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.109334ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_196, GetCachedData, Parent=DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_194, StartTime=2016.02.08-18.57.08, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=93.423691ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_206, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_7BC543194B93CBD86F8EE38F8EA67244__860972702A1C81D51988930A69AB1E293EAEDDB3, StartTime=2016.02.08-18.57.08, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=34.831402ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_207, CachedDataProbablyExists, Parent=DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_206, StartTime=2016.02.08-18.57.08, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.436015ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_208, GetCachedData, Parent=DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_206, StartTime=2016.02.08-18.57.08, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=34.328663ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_272, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_9D3441914193390948EB54B63734E881__6DDED95E2F19D61324DE48F1B7F71AADCF9602C5, StartTime=2016.02.08-18.57.08, HierarchicalDDC, DataSize=3267 bytes, Retrieved=true, Duration=38.167915ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_273, CachedDataProbablyExists, Parent=DDCTransactionId2013B68E4522F40886A28CA01AFEE968_272, StartTime=2016.02.08-18.57.08, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.097115ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_274, GetCachedData, Parent=DDCTransactionId2013B68E4522F40886A28CA01AFEE968_272, StartTime=2016.02.08-18.57.08, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=38.025879ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_209, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_7BC543194B93CBD86F8EE38F8EA67244__B7547C3812EDB33363716626F241F0903389C653, StartTime=2016.02.08-18.57.08, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=21.605253ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_210, CachedDataProbablyExists, Parent=DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_209, StartTime=2016.02.08-18.57.08, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.404306ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_211, GetCachedData, Parent=DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_209, StartTime=2016.02.08-18.57.08, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=21.160978ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_275, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_4E428E1A409B8E5BED56F7817E6C9C1E_0__1DC4A0BDCB4BFC3A6E7949573B1FC0D2FC27540E, StartTime=2016.02.08-18.57.08, HierarchicalDDC, DataSize=4702 bytes, Retrieved=true, Duration=79.478447ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_276, CachedDataProbablyExists, Parent=DDCTransactionId2013B68E4522F40886A28CA01AFEE968_275, StartTime=2016.02.08-18.57.08, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.084233ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_277, GetCachedData, Parent=DDCTransactionId2013B68E4522F40886A28CA01AFEE968_275, StartTime=2016.02.08-18.57.08, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=79.353584ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_212, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_B56863AA48613E61E18038BF2572E473_0__9D9BD3A79F0E71C3B8E5602E15AE642720170BC5, StartTime=2016.02.08-18.57.08, HierarchicalDDC, DataSize=4702 bytes, Retrieved=true, Duration=125.655510ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_213, CachedDataProbablyExists, Parent=DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_212, StartTime=2016.02.08-18.57.08, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.083901ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_214, GetCachedData, Parent=DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_212, StartTime=2016.02.08-18.57.08, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=125.381348ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_197, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_138A37284987A0D8B32347A084C3F0FF__3B231E24EAE35624146FB8E0E859D45D1BF969DC, StartTime=2016.02.08-18.57.08, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=145.773682ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_198, CachedDataProbablyExists, Parent=DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_197, StartTime=2016.02.08-18.57.08, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.109002ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_199, GetCachedData, Parent=DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_197, StartTime=2016.02.08-18.57.08, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=145.524292ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_278, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_4E428E1A409B8E5BED56F7817E6C9C1E_0__4EA3A1E22A9BB1952B3452A91BB8ED510E9BDAB1, StartTime=2016.02.08-18.57.08, HierarchicalDDC, DataSize=2097412 bytes, Retrieved=true, Duration=87.862503ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_279, CachedDataProbablyExists, Parent=DDCTransactionId2013B68E4522F40886A28CA01AFEE968_278, StartTime=2016.02.08-18.57.08, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.095133ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_280, GetCachedData, Parent=DDCTransactionId2013B68E4522F40886A28CA01AFEE968_278, StartTime=2016.02.08-18.57.08, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=86.134956ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_215, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_B56863AA48613E61E18038BF2572E473_0__83F5E2E33DA9BF5096696C106CA527F2E14D86E0, StartTime=2016.02.08-18.57.09, HierarchicalDDC, DataSize=2097412 bytes, Retrieved=true, Duration=84.250839ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_216, CachedDataProbablyExists, Parent=DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_215, StartTime=2016.02.08-18.57.09, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.098765ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_217, GetCachedData, Parent=DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_215, StartTime=2016.02.08-18.57.09, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=82.355820ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_200, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_138A37284987A0D8B32347A084C3F0FF__503F7D9EE8F25166DDAE6C84795AA64C6441D351, StartTime=2016.02.08-18.57.09, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=124.562164ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_201, CachedDataProbablyExists, Parent=DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_200, StartTime=2016.02.08-18.57.09, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.286713ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_202, GetCachedData, Parent=DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_200, StartTime=2016.02.08-18.57.09, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=124.215332ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_281, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_4E428E1A409B8E5BED56F7817E6C9C1E_0__CB8C7891580F078C2B35239DFAE6A4BFBDAFFD1F, StartTime=2016.02.08-18.57.09, HierarchicalDDC, DataSize=524547 bytes, Retrieved=true, Duration=78.255951ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_282, CachedDataProbablyExists, Parent=DDCTransactionId2013B68E4522F40886A28CA01AFEE968_281, StartTime=2016.02.08-18.57.09, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.139061ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_283, GetCachedData, Parent=DDCTransactionId2013B68E4522F40886A28CA01AFEE968_281, StartTime=2016.02.08-18.57.09, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=77.586403ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_218, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_B56863AA48613E61E18038BF2572E473_0__863AB892707170DD38BF9617576AF8930B22D167, StartTime=2016.02.08-18.57.09, HierarchicalDDC, DataSize=524547 bytes, Retrieved=true, Duration=81.939293ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_219, CachedDataProbablyExists, Parent=DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_218, StartTime=2016.02.08-18.57.09, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=1.052055ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_220, GetCachedData, Parent=DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_218, StartTime=2016.02.08-18.57.09, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=80.455849ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_284, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_4E428E1A409B8E5BED56F7817E6C9C1E_0__6F5083F968F2C6834291403B53E01CF77379F41A, StartTime=2016.02.08-18.57.09, HierarchicalDDC, DataSize=131330 bytes, Retrieved=true, Duration=52.550495ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_285, CachedDataProbablyExists, Parent=DDCTransactionId2013B68E4522F40886A28CA01AFEE968_284, StartTime=2016.02.08-18.57.09, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.093147ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_286, GetCachedData, Parent=DDCTransactionId2013B68E4522F40886A28CA01AFEE968_284, StartTime=2016.02.08-18.57.09, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=52.320595ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_203, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_138A37284987A0D8B32347A084C3F0FF__60D29871B7B7C1F710B1B9B7E04C7A409F75652B, StartTime=2016.02.08-18.57.09, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=30.128702ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_204, CachedDataProbablyExists, Parent=DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_203, StartTime=2016.02.08-18.57.09, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.403974ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_205, GetCachedData, Parent=DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_203, StartTime=2016.02.08-18.57.09, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=29.683109ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_221, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_B56863AA48613E61E18038BF2572E473_0__29F8FCD2B69CF3B685D65E1594F0E5B46612A707, StartTime=2016.02.08-18.57.09, HierarchicalDDC, DataSize=131330 bytes, Retrieved=true, Duration=19.743267ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_222, CachedDataProbablyExists, Parent=DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_221, StartTime=2016.02.08-18.57.09, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.096120ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_223, GetCachedData, Parent=DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_221, StartTime=2016.02.08-18.57.09, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=19.516342ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_287, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_4E428E1A409B8E5BED56F7817E6C9C1E_0__02F4A5EF31C05B4E7FE1B206A661C6D05AD6C9B1, StartTime=2016.02.08-18.57.09, HierarchicalDDC, DataSize=33026 bytes, Retrieved=true, Duration=47.764561ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_288, CachedDataProbablyExists, Parent=DDCTransactionId2013B68E4522F40886A28CA01AFEE968_287, StartTime=2016.02.08-18.57.09, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.071678ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_289, GetCachedData, Parent=DDCTransactionId2013B68E4522F40886A28CA01AFEE968_287, StartTime=2016.02.08-18.57.09, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=47.629459ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_206, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_A84BC6A84855AA86C554B3836B6665FA_0__4231A5BBD0C9219A40A2057BDD17279569AE904F, StartTime=2016.02.08-18.57.09, HierarchicalDDC, DataSize=4702 bytes, Retrieved=true, Duration=33.920723ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_207, CachedDataProbablyExists, Parent=DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_206, StartTime=2016.02.08-18.57.09, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.080924ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_208, GetCachedData, Parent=DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_206, StartTime=2016.02.08-18.57.09, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=33.803791ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_224, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_B56863AA48613E61E18038BF2572E473_0__F033AFE2A5C42B85F5F2C1499A748F6BAFC0E243, StartTime=2016.02.08-18.57.09, HierarchicalDDC, DataSize=33026 bytes, Retrieved=true, Duration=40.503899ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_225, CachedDataProbablyExists, Parent=DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_224, StartTime=2016.02.08-18.57.09, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.069037ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_226, GetCachedData, Parent=DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_224, StartTime=2016.02.08-18.57.09, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=40.378716ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_209, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_A84BC6A84855AA86C554B3836B6665FA_0__CDBFC93849F202E17EF3C5964619BE4F456D3716, StartTime=2016.02.08-18.57.09, HierarchicalDDC, DataSize=2097412 bytes, Retrieved=true, Duration=48.817604ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_290, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_4E428E1A409B8E5BED56F7817E6C9C1E_0__6A6BB2FEF59C3FB0CD036E482707AD87A20B1EF1, StartTime=2016.02.08-18.57.09, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=43.122643ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_291, CachedDataProbablyExists, Parent=DDCTransactionId2013B68E4522F40886A28CA01AFEE968_290, StartTime=2016.02.08-18.57.09, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.083238ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_210, CachedDataProbablyExists, Parent=DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_209, StartTime=2016.02.08-18.57.09, FileDDCPath=C:/Users/gcote/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.079274ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
